   #Energy      xx(%)           yy(%)
   8.837      0.4907E+01      0.7401E+01
   8.845      0.4896E+01      0.7380E+01
   8.853      0.4886E+01      0.7359E+01
   8.861      0.4875E+01      0.7339E+01
   8.869      0.4865E+01      0.7319E+01
   8.877      0.4856E+01      0.7299E+01
   8.885      0.4847E+01      0.7279E+01
   8.893      0.4840E+01      0.7258E+01
   8.900      0.4831E+01      0.7238E+01
   8.908      0.4824E+01      0.7219E+01
   8.916      0.4817E+01      0.7199E+01
   8.924      0.4811E+01      0.7179E+01
   8.932      0.4804E+01      0.7159E+01
   8.940      0.4799E+01      0.7140E+01
   8.948      0.4794E+01      0.7120E+01
   8.956      0.4789E+01      0.7101E+01
   8.964      0.4784E+01      0.7082E+01
   8.972      0.4781E+01      0.7063E+01
   8.979      0.4777E+01      0.7044E+01
   8.987      0.4773E+01      0.7025E+01
   8.995      0.4770E+01      0.7006E+01
   9.003      0.4768E+01      0.6987E+01
   9.011      0.4766E+01      0.6969E+01
   9.019      0.4763E+01      0.6950E+01
   9.027      0.4762E+01      0.6932E+01
   9.035      0.4760E+01      0.6914E+01
   9.043      0.4758E+01      0.6896E+01
   9.051      0.4757E+01      0.6877E+01
   9.059      0.4756E+01      0.6859E+01
   9.066      0.4756E+01      0.6841E+01
   9.074      0.4755E+01      0.6823E+01
   9.082      0.4755E+01      0.6805E+01
   9.090      0.4754E+01      0.6787E+01
   9.098      0.4754E+01      0.6769E+01
   9.106      0.4754E+01      0.6751E+01
   9.114      0.4753E+01      0.6732E+01
   9.122      0.4753E+01      0.6714E+01
   9.130      0.4753E+01      0.6696E+01
   9.138      0.4752E+01      0.6677E+01
   9.146      0.4752E+01      0.6658E+01
   9.153      0.4752E+01      0.6640E+01
   9.161      0.4751E+01      0.6621E+01
   9.169      0.4751E+01      0.6601E+01
   9.177      0.4750E+01      0.6583E+01
   9.185      0.4749E+01      0.6563E+01
   9.193      0.4748E+01      0.6543E+01
   9.201      0.4747E+01      0.6524E+01
   9.209      0.4745E+01      0.6503E+01
   9.217      0.4744E+01      0.6483E+01
   9.225      0.4742E+01      0.6463E+01
   9.232      0.4740E+01      0.6442E+01
   9.240      0.4738E+01      0.6421E+01
   9.248      0.4735E+01      0.6399E+01
   9.256      0.4733E+01      0.6378E+01
   9.264      0.4731E+01      0.6356E+01
   9.272      0.4727E+01      0.6334E+01
   9.280      0.4725E+01      0.6312E+01
   9.288      0.4721E+01      0.6289E+01
   9.296      0.4718E+01      0.6267E+01
   9.304      0.4714E+01      0.6244E+01
   9.312      0.4711E+01      0.6221E+01
   9.319      0.4707E+01      0.6198E+01
   9.327      0.4703E+01      0.6174E+01
   9.335      0.4699E+01      0.6151E+01
   9.343      0.4695E+01      0.6127E+01
   9.351      0.4691E+01      0.6103E+01
   9.359      0.4687E+01      0.6079E+01
   9.367      0.4683E+01      0.6054E+01
   9.375      0.4679E+01      0.6030E+01
   9.383      0.4674E+01      0.6006E+01
   9.391      0.4670E+01      0.5981E+01
   9.399      0.4666E+01      0.5957E+01
   9.406      0.4661E+01      0.5932E+01
   9.414      0.4657E+01      0.5907E+01
   9.422      0.4652E+01      0.5882E+01
   9.430      0.4649E+01      0.5857E+01
   9.438      0.4644E+01      0.5833E+01
   9.446      0.4640E+01      0.5807E+01
   9.454      0.4635E+01      0.5782E+01
   9.462      0.4632E+01      0.5758E+01
   9.470      0.4627E+01      0.5733E+01
   9.477      0.4623E+01      0.5707E+01
   9.485      0.4619E+01      0.5683E+01
   9.493      0.4615E+01      0.5658E+01
   9.501      0.4610E+01      0.5633E+01
   9.509      0.4607E+01      0.5608E+01
   9.517      0.4602E+01      0.5583E+01
   9.525      0.4597E+01      0.5558E+01
   9.533      0.4593E+01      0.5534E+01
   9.541      0.4589E+01      0.5509E+01
   9.549      0.4583E+01      0.5484E+01
   9.557      0.4579E+01      0.5459E+01
   9.565      0.4574E+01      0.5435E+01
   9.572      0.4569E+01      0.5409E+01
   9.580      0.4563E+01      0.5385E+01
   9.588      0.4558E+01      0.5361E+01
   9.596      0.4552E+01      0.5336E+01
   9.604      0.4546E+01      0.5311E+01
   9.612      0.4539E+01      0.5287E+01
   9.620      0.4533E+01      0.5262E+01
   9.628      0.4526E+01      0.5238E+01
   9.636      0.4518E+01      0.5214E+01
   9.643      0.4511E+01      0.5188E+01
   9.651      0.4502E+01      0.5164E+01
   9.659      0.4494E+01      0.5140E+01
   9.667      0.4485E+01      0.5116E+01
   9.675      0.4476E+01      0.5091E+01
   9.683      0.4466E+01      0.5067E+01
   9.691      0.4456E+01      0.5043E+01
   9.699      0.4446E+01      0.5018E+01
   9.707      0.4435E+01      0.4994E+01
   9.715      0.4424E+01      0.4970E+01
   9.723      0.4413E+01      0.4946E+01
   9.730      0.4401E+01      0.4922E+01
   9.738      0.4389E+01      0.4898E+01
   9.746      0.4376E+01      0.4874E+01
   9.754      0.4364E+01      0.4849E+01
   9.762      0.4351E+01      0.4826E+01
   9.770      0.4337E+01      0.4802E+01
   9.778      0.4323E+01      0.4778E+01
   9.786      0.4310E+01      0.4755E+01
   9.794      0.4295E+01      0.4731E+01
   9.802      0.4281E+01      0.4708E+01
   9.809      0.4266E+01      0.4684E+01
   9.817      0.4251E+01      0.4661E+01
   9.825      0.4236E+01      0.4638E+01
   9.833      0.4221E+01      0.4615E+01
   9.841      0.4206E+01      0.4592E+01
   9.849      0.4190E+01      0.4570E+01
   9.857      0.4175E+01      0.4547E+01
   9.865      0.4158E+01      0.4525E+01
   9.873      0.4143E+01      0.4502E+01
   9.881      0.4127E+01      0.4480E+01
   9.889      0.4111E+01      0.4459E+01
   9.896      0.4094E+01      0.4437E+01
   9.904      0.4078E+01      0.4416E+01
   9.912      0.4062E+01      0.4395E+01
   9.920      0.4045E+01      0.4374E+01
   9.928      0.4028E+01      0.4354E+01
   9.936      0.4012E+01      0.4333E+01
   9.944      0.3996E+01      0.4314E+01
   9.952      0.3979E+01      0.4294E+01
   9.960      0.3961E+01      0.4276E+01
   9.968      0.3944E+01      0.4257E+01
   9.976      0.3927E+01      0.4238E+01
   9.983      0.3910E+01      0.4220E+01
   9.991      0.3893E+01      0.4202E+01
   9.999      0.3875E+01      0.4185E+01
  10.007      0.3858E+01      0.4168E+01
  10.015      0.3840E+01      0.4152E+01
  10.023      0.3822E+01      0.4137E+01
  10.031      0.3804E+01      0.4121E+01
  10.039      0.3786E+01      0.4106E+01
  10.047      0.3768E+01      0.4092E+01
  10.055      0.3750E+01      0.4077E+01
  10.062      0.3732E+01      0.4064E+01
  10.070      0.3713E+01      0.4051E+01
  10.078      0.3695E+01      0.4039E+01
  10.086      0.3676E+01      0.4026E+01
  10.094      0.3657E+01      0.4015E+01
  10.102      0.3639E+01      0.4004E+01
  10.110      0.3621E+01      0.3994E+01
  10.118      0.3601E+01      0.3984E+01
  10.126      0.3583E+01      0.3975E+01
  10.134      0.3564E+01      0.3966E+01
  10.142      0.3546E+01      0.3957E+01
  10.149      0.3527E+01      0.3950E+01
  10.157      0.3509E+01      0.3942E+01
  10.165      0.3490E+01      0.3935E+01
  10.173      0.3472E+01      0.3930E+01
  10.181      0.3454E+01      0.3924E+01
  10.189      0.3436E+01      0.3918E+01
  10.197      0.3418E+01      0.3913E+01
  10.205      0.3400E+01      0.3909E+01
  10.213      0.3383E+01      0.3905E+01
  10.220      0.3366E+01      0.3902E+01
  10.228      0.3349E+01      0.3899E+01
  10.236      0.3332E+01      0.3896E+01
  10.244      0.3316E+01      0.3893E+01
  10.252      0.3299E+01      0.3891E+01
  10.260      0.3282E+01      0.3890E+01
  10.268      0.3267E+01      0.3889E+01
  10.276      0.3251E+01      0.3888E+01
  10.284      0.3236E+01      0.3887E+01
  10.292      0.3220E+01      0.3887E+01
  10.300      0.3205E+01      0.3887E+01
  10.307      0.3190E+01      0.3886E+01
  10.315      0.3175E+01      0.3887E+01
  10.323      0.3161E+01      0.3887E+01
  10.331      0.3147E+01      0.3887E+01
  10.339      0.3133E+01      0.3888E+01
  10.347      0.3119E+01      0.3888E+01
  10.355      0.3105E+01      0.3889E+01
  10.363      0.3092E+01      0.3890E+01
  10.371      0.3079E+01      0.3890E+01
  10.379      0.3066E+01      0.3891E+01
  10.386      0.3053E+01      0.3891E+01
  10.394      0.3040E+01      0.3890E+01
  10.402      0.3027E+01      0.3891E+01
  10.410      0.3015E+01      0.3890E+01
  10.418      0.3002E+01      0.3891E+01
  10.426      0.2990E+01      0.3889E+01
  10.434      0.2977E+01      0.3889E+01
  10.442      0.2965E+01      0.3888E+01
  10.450      0.2954E+01      0.3886E+01
  10.458      0.2941E+01      0.3884E+01
  10.466      0.2929E+01      0.3882E+01
  10.473      0.2918E+01      0.3880E+01
  10.481      0.2905E+01      0.3877E+01
  10.489      0.2894E+01      0.3874E+01
  10.497      0.2882E+01      0.3870E+01
  10.505      0.2870E+01      0.3866E+01
  10.513      0.2859E+01      0.3861E+01
  10.521      0.2847E+01      0.3856E+01
  10.529      0.2835E+01      0.3851E+01
  10.537      0.2824E+01      0.3846E+01
  10.545      0.2812E+01      0.3840E+01
  10.553      0.2800E+01      0.3834E+01
  10.560      0.2789E+01      0.3827E+01
  10.568      0.2778E+01      0.3820E+01
  10.576      0.2766E+01      0.3812E+01
  10.584      0.2755E+01      0.3805E+01
  10.592      0.2744E+01      0.3796E+01
  10.600      0.2732E+01      0.3788E+01
  10.608      0.2721E+01      0.3780E+01
  10.616      0.2710E+01      0.3771E+01
  10.624      0.2699E+01      0.3761E+01
  10.632      0.2688E+01      0.3752E+01
  10.639      0.2677E+01      0.3743E+01
  10.647      0.2666E+01      0.3733E+01
  10.655      0.2655E+01      0.3723E+01
  10.663      0.2645E+01      0.3713E+01
  10.671      0.2634E+01      0.3702E+01
  10.679      0.2624E+01      0.3692E+01
  10.687      0.2614E+01      0.3682E+01
  10.695      0.2603E+01      0.3672E+01
  10.703      0.2594E+01      0.3661E+01
  10.711      0.2583E+01      0.3650E+01
  10.719      0.2574E+01      0.3640E+01
  10.726      0.2565E+01      0.3629E+01
  10.734      0.2555E+01      0.3618E+01
  10.742      0.2547E+01      0.3608E+01
  10.750      0.2537E+01      0.3597E+01
  10.758      0.2528E+01      0.3586E+01
  10.766      0.2520E+01      0.3576E+01
  10.774      0.2511E+01      0.3565E+01
  10.782      0.2504E+01      0.3555E+01
  10.790      0.2496E+01      0.3544E+01
  10.798      0.2488E+01      0.3534E+01
  10.806      0.2481E+01      0.3523E+01
  10.813      0.2473E+01      0.3514E+01
  10.821      0.2467E+01      0.3503E+01
  10.829      0.2460E+01      0.3493E+01
  10.837      0.2454E+01      0.3484E+01
  10.845      0.2447E+01      0.3474E+01
  10.853      0.2441E+01      0.3464E+01
  10.861      0.2436E+01      0.3455E+01
  10.869      0.2430E+01      0.3445E+01
  10.877      0.2425E+01      0.3436E+01
  10.884      0.2419E+01      0.3427E+01
  10.892      0.2415E+01      0.3418E+01
  10.900      0.2410E+01      0.3409E+01
  10.908      0.2406E+01      0.3401E+01
  10.916      0.2402E+01      0.3393E+01
  10.924      0.2397E+01      0.3385E+01
  10.932      0.2394E+01      0.3376E+01
  10.940      0.2390E+01      0.3368E+01
  10.948      0.2387E+01      0.3361E+01
  10.956      0.2383E+01      0.3353E+01
  10.964      0.2381E+01      0.3347E+01
  10.972      0.2378E+01      0.3340E+01
  10.979      0.2376E+01      0.3333E+01
  10.987      0.2373E+01      0.3326E+01
  10.995      0.2371E+01      0.3321E+01
  11.003      0.2369E+01      0.3315E+01
  11.011      0.2367E+01      0.3309E+01
  11.019      0.2365E+01      0.3304E+01
  11.027      0.2363E+01      0.3299E+01
  11.035      0.2362E+01      0.3294E+01
  11.043      0.2361E+01      0.3290E+01
  11.050      0.2360E+01      0.3285E+01
  11.058      0.2359E+01      0.3282E+01
  11.066      0.2358E+01      0.3278E+01
  11.074      0.2357E+01      0.3275E+01
  11.082      0.2356E+01      0.3272E+01
  11.090      0.2355E+01      0.3270E+01
  11.098      0.2354E+01      0.3267E+01
  11.106      0.2354E+01      0.3265E+01
  11.114      0.2354E+01      0.3263E+01
  11.122      0.2354E+01      0.3262E+01
  11.130      0.2354E+01      0.3260E+01
  11.137      0.2353E+01      0.3260E+01
  11.145      0.2353E+01      0.3259E+01
  11.153      0.2353E+01      0.3259E+01
  11.161      0.2353E+01      0.3258E+01
  11.169      0.2353E+01      0.3259E+01
  11.177      0.2352E+01      0.3259E+01
  11.185      0.2353E+01      0.3260E+01
  11.193      0.2353E+01      0.3260E+01
  11.201      0.2354E+01      0.3261E+01
  11.209      0.2353E+01      0.3262E+01
  11.216      0.2353E+01      0.3263E+01
  11.224      0.2354E+01      0.3264E+01
  11.232      0.2354E+01      0.3265E+01
  11.240      0.2354E+01      0.3266E+01
  11.248      0.2354E+01      0.3268E+01
  11.256      0.2355E+01      0.3269E+01
  11.264      0.2355E+01      0.3269E+01
  11.272      0.2355E+01      0.3271E+01
  11.280      0.2356E+01      0.3271E+01
  11.288      0.2356E+01      0.3272E+01
  11.296      0.2356E+01      0.3273E+01
  11.303      0.2356E+01      0.3273E+01
  11.311      0.2356E+01      0.3274E+01
  11.319      0.2356E+01      0.3273E+01
  11.327      0.2356E+01      0.3272E+01
  11.335      0.2356E+01      0.3272E+01
  11.343      0.2356E+01      0.3270E+01
  11.351      0.2356E+01      0.3269E+01
  11.359      0.2356E+01      0.3267E+01
  11.367      0.2355E+01      0.3265E+01
  11.375      0.2355E+01      0.3263E+01
  11.383      0.2354E+01      0.3259E+01
  11.390      0.2354E+01      0.3256E+01
  11.398      0.2353E+01      0.3253E+01
  11.406      0.2353E+01      0.3248E+01
  11.414      0.2351E+01      0.3243E+01
  11.422      0.2350E+01      0.3238E+01
  11.430      0.2349E+01      0.3233E+01
  11.438      0.2348E+01      0.3226E+01
  11.446      0.2345E+01      0.3220E+01
  11.454      0.2344E+01      0.3213E+01
  11.461      0.2342E+01      0.3206E+01
  11.469      0.2340E+01      0.3199E+01
  11.477      0.2337E+01      0.3191E+01
  11.485      0.2335E+01      0.3183E+01
  11.493      0.2332E+01      0.3174E+01
  11.501      0.2329E+01      0.3165E+01
  11.509      0.2327E+01      0.3156E+01
  11.517      0.2323E+01      0.3147E+01
  11.525      0.2319E+01      0.3138E+01
  11.533      0.2316E+01      0.3129E+01
  11.541      0.2312E+01      0.3119E+01
  11.549      0.2308E+01      0.3109E+01
  11.556      0.2304E+01      0.3100E+01
  11.564      0.2299E+01      0.3090E+01
  11.572      0.2295E+01      0.3081E+01
  11.580      0.2290E+01      0.3071E+01
  11.588      0.2285E+01      0.3061E+01
  11.596      0.2280E+01      0.3052E+01
  11.604      0.2274E+01      0.3043E+01
  11.612      0.2269E+01      0.3034E+01
  11.620      0.2264E+01      0.3025E+01
  11.627      0.2258E+01      0.3017E+01
  11.635      0.2253E+01      0.3008E+01
  11.643      0.2246E+01      0.3001E+01
  11.651      0.2240E+01      0.2992E+01
  11.659      0.2235E+01      0.2985E+01
  11.667      0.2229E+01      0.2978E+01
  11.675      0.2222E+01      0.2971E+01
  11.683      0.2215E+01      0.2965E+01
  11.691      0.2209E+01      0.2958E+01
  11.699      0.2203E+01      0.2953E+01
  11.707      0.2196E+01      0.2947E+01
  11.714      0.2190E+01      0.2942E+01
  11.722      0.2184E+01      0.2937E+01
  11.730      0.2176E+01      0.2933E+01
  11.738      0.2170E+01      0.2929E+01
  11.746      0.2164E+01      0.2925E+01
  11.754      0.2157E+01      0.2921E+01
  11.762      0.2151E+01      0.2918E+01
  11.770      0.2144E+01      0.2915E+01
  11.778      0.2138E+01      0.2912E+01
  11.786      0.2132E+01      0.2910E+01
  11.793      0.2125E+01      0.2908E+01
  11.801      0.2119E+01      0.2906E+01
  11.809      0.2112E+01      0.2905E+01
  11.817      0.2107E+01      0.2903E+01
  11.825      0.2100E+01      0.2902E+01
  11.833      0.2095E+01      0.2901E+01
  11.841      0.2088E+01      0.2900E+01
  11.849      0.2083E+01      0.2900E+01
  11.857      0.2077E+01      0.2899E+01
  11.865      0.2072E+01      0.2899E+01
  11.873      0.2066E+01      0.2898E+01
  11.880      0.2061E+01      0.2897E+01
  11.888      0.2055E+01      0.2897E+01
  11.896      0.2050E+01      0.2896E+01
  11.904      0.2045E+01      0.2896E+01
  11.912      0.2039E+01      0.2896E+01
  11.920      0.2035E+01      0.2896E+01
  11.928      0.2030E+01      0.2896E+01
  11.936      0.2024E+01      0.2895E+01
  11.944      0.2020E+01      0.2895E+01
  11.952      0.2015E+01      0.2895E+01
  11.960      0.2011E+01      0.2894E+01
  11.967      0.2007E+01      0.2894E+01
  11.975      0.2002E+01      0.2893E+01
  11.983      0.1998E+01      0.2893E+01
  11.991      0.1994E+01      0.2891E+01
  11.999      0.1990E+01      0.2890E+01
  12.007      0.1985E+01      0.2889E+01
  12.015      0.1982E+01      0.2888E+01
  12.023      0.1978E+01      0.2887E+01
  12.031      0.1974E+01      0.2886E+01
  12.039      0.1970E+01      0.2884E+01
  12.046      0.1967E+01      0.2883E+01
  12.054      0.1963E+01      0.2881E+01
  12.062      0.1959E+01      0.2880E+01
  12.070      0.1956E+01      0.2877E+01
  12.078      0.1953E+01      0.2875E+01
  12.086      0.1949E+01      0.2873E+01
  12.094      0.1946E+01      0.2870E+01
  12.102      0.1942E+01      0.2868E+01
  12.110      0.1940E+01      0.2866E+01
  12.118      0.1936E+01      0.2863E+01
  12.126      0.1933E+01      0.2860E+01
  12.133      0.1929E+01      0.2856E+01
  12.141      0.1926E+01      0.2853E+01
  12.149      0.1923E+01      0.2850E+01
  12.157      0.1921E+01      0.2847E+01
  12.165      0.1917E+01      0.2844E+01
  12.173      0.1914E+01      0.2840E+01
  12.181      0.1911E+01      0.2835E+01
  12.189      0.1908E+01      0.2832E+01
  12.197      0.1905E+01      0.2828E+01
  12.205      0.1903E+01      0.2824E+01
  12.213      0.1900E+01      0.2820E+01
  12.220      0.1897E+01      0.2814E+01
  12.228      0.1894E+01      0.2810E+01
  12.236      0.1891E+01      0.2805E+01
  12.244      0.1888E+01      0.2801E+01
  12.252      0.1885E+01      0.2795E+01
  12.260      0.1884E+01      0.2790E+01
  12.268      0.1881E+01      0.2785E+01
  12.276      0.1878E+01      0.2779E+01
  12.284      0.1876E+01      0.2773E+01
  12.291      0.1873E+01      0.2768E+01
  12.299      0.1871E+01      0.2762E+01
  12.307      0.1868E+01      0.2756E+01
  12.315      0.1866E+01      0.2750E+01
  12.323      0.1863E+01      0.2743E+01
  12.331      0.1861E+01      0.2737E+01
  12.339      0.1859E+01      0.2731E+01
  12.347      0.1857E+01      0.2724E+01
  12.355      0.1856E+01      0.2718E+01
  12.363      0.1854E+01      0.2711E+01
  12.371      0.1852E+01      0.2704E+01
  12.379      0.1850E+01      0.2698E+01
  12.386      0.1849E+01      0.2690E+01
  12.394      0.1847E+01      0.2684E+01
  12.402      0.1846E+01      0.2676E+01
  12.410      0.1844E+01      0.2670E+01
  12.418      0.1843E+01      0.2662E+01
  12.426      0.1841E+01      0.2655E+01
  12.434      0.1840E+01      0.2648E+01
  12.442      0.1839E+01      0.2641E+01
  12.450      0.1838E+01      0.2633E+01
  12.457      0.1838E+01      0.2626E+01
  12.465      0.1837E+01      0.2619E+01
  12.473      0.1837E+01      0.2612E+01
  12.481      0.1836E+01      0.2605E+01
  12.489      0.1835E+01      0.2598E+01
  12.497      0.1835E+01      0.2590E+01
  12.505      0.1834E+01      0.2584E+01
  12.513      0.1834E+01      0.2576E+01
  12.521      0.1833E+01      0.2570E+01
  12.529      0.1833E+01      0.2563E+01
  12.537      0.1833E+01      0.2556E+01
  12.544      0.1833E+01      0.2550E+01
  12.552      0.1832E+01      0.2543E+01
  12.560      0.1833E+01      0.2536E+01
  12.568      0.1833E+01      0.2529E+01
  12.576      0.1833E+01      0.2524E+01
  12.584      0.1832E+01      0.2517E+01
  12.592      0.1832E+01      0.2511E+01
  12.600      0.1832E+01      0.2504E+01
  12.608      0.1832E+01      0.2499E+01
  12.616      0.1831E+01      0.2493E+01
  12.623      0.1831E+01      0.2487E+01
  12.631      0.1830E+01      0.2482E+01
  12.639      0.1830E+01      0.2476E+01
  12.647      0.1829E+01      0.2471E+01
  12.655      0.1828E+01      0.2465E+01
  12.663      0.1828E+01      0.2460E+01
  12.671      0.1827E+01      0.2455E+01
  12.679      0.1826E+01      0.2450E+01
  12.687      0.1825E+01      0.2445E+01
  12.695      0.1824E+01      0.2440E+01
  12.703      0.1822E+01      0.2437E+01
  12.710      0.1821E+01      0.2432E+01
  12.718      0.1819E+01      0.2427E+01
  12.726      0.1818E+01      0.2423E+01
  12.734      0.1816E+01      0.2418E+01
  12.742      0.1814E+01      0.2415E+01
  12.750      0.1812E+01      0.2411E+01
  12.758      0.1810E+01      0.2407E+01
  12.766      0.1808E+01      0.2402E+01
  12.774      0.1806E+01      0.2398E+01
  12.782      0.1803E+01      0.2394E+01
  12.790      0.1800E+01      0.2392E+01
  12.797      0.1798E+01      0.2388E+01
  12.805      0.1795E+01      0.2384E+01
  12.813      0.1793E+01      0.2380E+01
  12.821      0.1790E+01      0.2376E+01
  12.829      0.1786E+01      0.2372E+01
  12.837      0.1783E+01      0.2370E+01
  12.845      0.1780E+01      0.2366E+01
  12.853      0.1777E+01      0.2362E+01
  12.861      0.1773E+01      0.2358E+01
  12.868      0.1770E+01      0.2354E+01
  12.876      0.1767E+01      0.2350E+01
  12.884      0.1764E+01      0.2346E+01
  12.892      0.1761E+01      0.2342E+01
  12.900      0.1757E+01      0.2338E+01
  12.908      0.1754E+01      0.2334E+01
  12.916      0.1751E+01      0.2331E+01
  12.924      0.1747E+01      0.2327E+01
  12.932      0.1744E+01      0.2322E+01
  12.940      0.1741E+01      0.2318E+01
  12.948      0.1738E+01      0.2313E+01
  12.956      0.1734E+01      0.2309E+01
  12.963      0.1731E+01      0.2304E+01
  12.971      0.1728E+01      0.2298E+01
  12.979      0.1726E+01      0.2294E+01
  12.987      0.1722E+01      0.2289E+01
  12.995      0.1719E+01      0.2284E+01
  13.003      0.1716E+01      0.2278E+01
  13.011      0.1713E+01      0.2273E+01
  13.019      0.1710E+01      0.2268E+01
  13.027      0.1708E+01      0.2262E+01
  13.034      0.1704E+01      0.2257E+01
  13.042      0.1702E+01      0.2250E+01
  13.050      0.1699E+01      0.2245E+01
  13.058      0.1697E+01      0.2239E+01
  13.066      0.1694E+01      0.2233E+01
  13.074      0.1691E+01      0.2226E+01
  13.082      0.1689E+01      0.2220E+01
  13.090      0.1686E+01      0.2214E+01
  13.098      0.1684E+01      0.2208E+01
  13.106      0.1682E+01      0.2201E+01
  13.114      0.1679E+01      0.2194E+01
  13.121      0.1677E+01      0.2188E+01
  13.129      0.1675E+01      0.2181E+01
  13.137      0.1671E+01      0.2174E+01
  13.145      0.1669E+01      0.2167E+01
  13.153      0.1668E+01      0.2161E+01
  13.161      0.1666E+01      0.2154E+01
  13.169      0.1663E+01      0.2147E+01
  13.177      0.1661E+01      0.2140E+01
  13.185      0.1659E+01      0.2133E+01
  13.193      0.1656E+01      0.2126E+01
  13.200      0.1654E+01      0.2119E+01
  13.208      0.1652E+01      0.2113E+01
  13.216      0.1649E+01      0.2105E+01
  13.224      0.1647E+01      0.2099E+01
  13.232      0.1646E+01      0.2093E+01
  13.240      0.1643E+01      0.2086E+01
  13.248      0.1641E+01      0.2080E+01
  13.256      0.1638E+01      0.2073E+01
  13.264      0.1636E+01      0.2068E+01
  13.272      0.1635E+01      0.2061E+01
  13.280      0.1632E+01      0.2055E+01
  13.287      0.1630E+01      0.2049E+01
  13.295      0.1628E+01      0.2044E+01
  13.303      0.1626E+01      0.2038E+01
  13.311      0.1624E+01      0.2033E+01
  13.319      0.1622E+01      0.2027E+01
  13.327      0.1619E+01      0.2023E+01
  13.335      0.1618E+01      0.2019E+01
  13.343      0.1615E+01      0.2014E+01
  13.351      0.1614E+01      0.2010E+01
  13.359      0.1612E+01      0.2006E+01
  13.367      0.1609E+01      0.2002E+01
  13.374      0.1608E+01      0.1998E+01
  13.382      0.1606E+01      0.1995E+01
  13.390      0.1604E+01      0.1991E+01
  13.398      0.1602E+01      0.1989E+01
  13.406      0.1601E+01      0.1986E+01
  13.414      0.1598E+01      0.1984E+01
  13.422      0.1597E+01      0.1981E+01
  13.430      0.1595E+01      0.1980E+01
  13.438      0.1593E+01      0.1978E+01
  13.446      0.1592E+01      0.1977E+01
  13.454      0.1590E+01      0.1976E+01
  13.461      0.1589E+01      0.1975E+01
  13.469      0.1587E+01      0.1974E+01
  13.477      0.1585E+01      0.1973E+01
  13.485      0.1584E+01      0.1973E+01
  13.493      0.1582E+01      0.1973E+01
  13.501      0.1581E+01      0.1973E+01
  13.509      0.1580E+01      0.1973E+01
  13.517      0.1578E+01      0.1973E+01
  13.525      0.1578E+01      0.1973E+01
  13.533      0.1577E+01      0.1974E+01
  13.540      0.1575E+01      0.1974E+01
  13.548      0.1574E+01      0.1975E+01
  13.556      0.1574E+01      0.1975E+01
  13.564      0.1572E+01      0.1976E+01
  13.572      0.1572E+01      0.1977E+01
  13.580      0.1571E+01      0.1978E+01
  13.588      0.1571E+01      0.1978E+01
  13.596      0.1569E+01      0.1980E+01
  13.604      0.1569E+01      0.1981E+01
  13.612      0.1568E+01      0.1982E+01
  13.620      0.1567E+01      0.1983E+01
  13.627      0.1567E+01      0.1984E+01
  13.635      0.1566E+01      0.1985E+01
  13.643      0.1565E+01      0.1986E+01
  13.651      0.1565E+01      0.1987E+01
  13.659      0.1565E+01      0.1987E+01
  13.667      0.1564E+01      0.1989E+01
  13.675      0.1563E+01      0.1990E+01
  13.683      0.1563E+01      0.1990E+01
  13.691      0.1563E+01      0.1991E+01
  13.698      0.1561E+01      0.1991E+01
  13.706      0.1561E+01      0.1992E+01
  13.714      0.1561E+01      0.1992E+01
  13.722      0.1561E+01      0.1993E+01
  13.730      0.1559E+01      0.1993E+01
  13.738      0.1559E+01      0.1993E+01
  13.746      0.1559E+01      0.1993E+01
  13.754      0.1558E+01      0.1993E+01
  13.762      0.1557E+01      0.1993E+01
  13.770      0.1557E+01      0.1993E+01
  13.778      0.1555E+01      0.1993E+01
  13.786      0.1555E+01      0.1993E+01
  13.793      0.1553E+01      0.1993E+01
  13.801      0.1553E+01      0.1992E+01
  13.809      0.1552E+01      0.1992E+01
  13.817      0.1550E+01      0.1990E+01
  13.825      0.1550E+01      0.1990E+01
  13.833      0.1549E+01      0.1989E+01
  13.841      0.1547E+01      0.1988E+01
  13.849      0.1546E+01      0.1987E+01
  13.857      0.1544E+01      0.1987E+01
  13.864      0.1543E+01      0.1984E+01
  13.872      0.1541E+01      0.1983E+01
  13.880      0.1540E+01      0.1982E+01
  13.888      0.1537E+01      0.1981E+01
  13.896      0.1536E+01      0.1980E+01
  13.904      0.1534E+01      0.1977E+01
  13.912      0.1532E+01      0.1975E+01
  13.920      0.1530E+01      0.1974E+01
  13.928      0.1527E+01      0.1971E+01
  13.936      0.1526E+01      0.1969E+01
  13.944      0.1523E+01      0.1967E+01
  13.951      0.1521E+01      0.1963E+01
  13.959      0.1518E+01      0.1961E+01
  13.967      0.1516E+01      0.1958E+01
  13.975      0.1514E+01      0.1955E+01
  13.983      0.1511E+01      0.1951E+01
  13.991      0.1508E+01      0.1947E+01
  13.999      0.1506E+01      0.1944E+01
  14.007      0.1503E+01      0.1940E+01
  14.015      0.1500E+01      0.1935E+01
  14.023      0.1498E+01      0.1932E+01
  14.030      0.1495E+01      0.1927E+01
  14.038      0.1493E+01      0.1922E+01
  14.046      0.1491E+01      0.1917E+01
  14.054      0.1488E+01      0.1913E+01
  14.062      0.1485E+01      0.1908E+01
  14.070      0.1482E+01      0.1902E+01
  14.078      0.1480E+01      0.1897E+01
  14.086      0.1478E+01      0.1891E+01
